MS02B
Wavelength = 1.54059
5	7.00
5.0204	7.00
5.0409	7.00
5.0613	8.00
5.0817	4.00
5.1021	7.00
5.1226	8.00
5.143	3.00
5.1634	7.00
5.1838	8.00
5.2042	9.00
5.2247	9.00
5.2451	11.00
5.2655	19.00
5.2859	8.00
5.3064	5.00
5.3268	8.00
5.3472	9.00
5.3676	12.00
5.3881	10.00
5.4085	9.00
5.4289	2.00
5.4493	13.00
5.4698	6.00
5.4902	6.00
5.5106	7.00
5.531	7.00
5.5515	8.00
5.5719	6.00
5.5923	10.00
5.6127	7.00
5.6332	7.00
5.6536	3.00
5.674	8.00
5.6944	8.00
5.7149	10.00
5.7353	9.00
5.7557	8.00
5.7761	2.00
5.7965	11.00
5.817	6.00
5.8374	9.00
5.8578	9.00
5.8782	9.00
5.8987	12.00
5.9191	11.00
5.9395	9.00
5.9599	8.00
5.9804	5.00
6.0008	11.00
6.0212	6.00
6.0416	8.00
6.0621	6.00
6.0825	4.00
6.1029	10.00
6.1233	7.00
6.1438	8.00
6.1642	4.00
6.1846	6.00
6.205	5.00
6.2255	7.00
6.2459	7.00
6.2663	4.00
6.2867	6.00
6.3072	8.00
6.3276	6.00
6.348	9.00
6.3684	8.00
6.3888	10.00
6.4093	8.00
6.4297	13.00
6.4501	4.00
6.4705	11.00
6.491	7.00
6.5114	8.00
6.5318	11.00
6.5522	17.00
6.5727	8.00
6.5931	7.00
6.6135	7.00
6.6339	11.00
6.6544	8.00
6.6748	8.00
6.6952	14.00
6.7156	9.00
6.7361	6.00
6.7565	9.00
6.7769	12.00
6.7973	11.00
6.8178	6.00
6.8382	2.00
6.8586	13.00
6.879	5.00
6.8995	6.00
6.9199	15.00
6.9403	8.00
6.9607	8.00
6.9812	8.00
7.0016	8.00
7.022	7.00
7.0424	6.00
7.0628	9.00
7.0833	10.00
7.1037	7.00
7.1241	8.00
7.1445	9.00
7.165	12.00
7.1854	11.00
7.2058	8.00
7.2262	6.00
7.2467	4.00
7.2671	11.00
7.2875	8.00
7.3079	10.00
7.3284	6.00
7.3488	8.00
7.3692	11.00
7.3896	8.00
7.4101	10.00
7.4305	12.00
7.4509	11.00
7.4713	8.00
7.4918	9.00
7.5122	7.00
7.5326	6.00
7.553	10.00
7.5735	9.00
7.5939	8.00
7.6143	10.00
7.6347	9.00
7.6551	10.00
7.6756	11.00
7.696	10.00
7.7164	3.00
7.7368	10.00
7.7573	4.00
7.7777	11.00
7.7981	6.00
7.8185	8.00
7.839	6.00
7.8594	8.00
7.8798	9.00
7.9002	7.00
7.9207	10.00
7.9411	10.00
7.9615	7.00
7.9819	11.00
8.0024	9.00
8.0228	12.00
8.0432	9.00
8.0636	16.00
8.0841	7.00
8.1045	9.00
8.1249	8.00
8.1453	7.00
8.1658	4.00
8.1862	14.00
8.2066	9.00
8.227	8.00
8.2475	13.00
8.2679	13.00
8.2883	13.00
8.3087	9.00
8.3291	14.00
8.3496	9.00
8.37	9.00
8.3904	6.00
8.4108	6.00
8.4313	7.00
8.4517	11.00
8.4721	3.00
8.4925	10.00
8.513	12.00
8.5334	8.00
8.5538	9.00
8.5742	5.00
8.5947	4.00
8.6151	6.00
8.6355	14.00
8.6559	10.00
8.6764	8.00
8.6968	9.00
