201.231	113
203.075	118
204.919	123
206.762	114
208.606	118
210.448	119
212.291	119
214.13	138
215.972	147
217.813	181
219.652	228
221.492	260
223.33	346
225.17	389
227.007	478
228.846	535
230.683	511
232.519	458
234.357	406
236.193	298
238.028	246
239.863	195
241.697	158
243.531	130
245.365	116
247.198	114
249.031	101
250.863	104
252.696	104
254.527	89
256.357	89
258.188	86
260.019	97
261.847	86
263.677	90
265.505	84
267.334	90
269.161	84
270.987	87
272.816	68
274.641	81
276.467	74
278.292	82
280.117	76
281.943	77
283.767	70
285.591	75
287.414	83
289.235	88
291.057	80
292.879	81
294.701	74
296.521	79
298.342	89
300.162	93
301.981	86
303.801	86
305.618	95
307.438	82
309.255	94
311.071	100
312.889	82
314.705	96
316.521	91
318.336	94
320.15	102
321.965	108
323.779	100
325.593	101
327.406	103
329.219	109
331.031	106
332.844	102
334.653	116
336.465	123
338.276	132
340.085	126
341.895	150
343.703	145
345.513	147
347.32	141
349.127	130
350.936	151
352.742	146
354.548	136
356.354	148
358.159	140
359.964	146
361.768	150
363.573	144
365.376	172
367.18	195
368.983	224
370.783	245
372.586	279
374.388	306
376.188	351
377.989	406
379.788	430
381.588	454
383.387	443
385.186	390
386.984	338
388.781	295
390.578	238
392.376	198
394.172	167
395.968	161
397.764	150
399.559	150
401.353	126
403.148	126
404.94	120
406.733	128
408.526	120
410.317	121
412.11	125
413.902	116
415.692	125
417.484	118
419.273	117
421.061	112
422.852	113
424.64	107
426.428	106
428.215	108
430.002	121
431.789	116
433.575	100
435.361	108
437.147	116
438.932	103
440.717	96
442.502	116
444.284	112
446.068	120
447.851	108
449.633	112
451.415	119
453.196	120
454.978	120
456.758	129
458.537	125
460.316	122
462.097	117
463.876	120
465.654	132
467.431	128
469.209	110
470.986	124
472.763	124
474.537	116
476.313	120
478.088	98
479.864	103
481.637	99
483.411	103
485.183	100
486.957	94
488.729	99
490.502	103
492.273	92
494.044	100
495.814	94
497.584	96
499.355	101
501.124	101
502.893	96
504.661	90
506.428	97
508.195	103
509.963	102
511.73	82
513.495	100
515.261	104
517.027	106
518.791	107
520.556	110
522.319	102
524.082	98
525.846	104
527.608	106
529.37	106
531.131	100
532.892	98
534.653	95
536.413	109
538.173	96
539.932	106
541.692	103
543.451	102
545.207	93
546.965	88
548.723	101
550.479	108
552.236	93
553.991	86
555.748	84
557.502	78
559.256	76
561.009	91
562.764	83
564.517	76
566.27	70
568.022	73
569.774	67
571.525	72
573.276	82
575.025	66
576.776	67
578.526	75
580.274	72
582.023	71
583.77	78
585.519	75
587.265	88
589.014	67
590.759	81
592.505	87
594.25	62
595.995	79
597.741	86
599.485	68
601.229	79
602.97	79
604.714	86
606.456	80
608.199	97
609.941	106
611.681	85
613.422	102
615.161	100
616.902	112
618.64	106
620.378	116
622.118	96
623.855	104
625.593	116
627.329	102
629.066	100
630.802	108
632.538	109
634.273	110
636.008	100
637.743	100
639.477	110
641.209	104
642.943	106
644.675	113
646.408	94
648.138	92
649.871	103
651.601	108
653.331	105
655.062	115
656.791	110
658.52	118
660.249	118
661.977	110
663.705	119
665.432	138
667.157	134
668.884	144
670.61	142
672.337	166
674.06	166
675.786	188
677.509	208
679.234	228
680.956	256
682.679	292
684.4	310
686.124	312
687.845	338
689.566	319
691.287	310
693.007	269
694.727	249
696.444	227
698.164	199
699.882	185
701.601	166
703.317	140
705.035	139
706.751	124
708.468	119
710.183	114
711.898	108
713.614	103
715.328	95
717.042	90
718.755	88
720.468	86
722.181	81
723.893	80
725.605	92
727.315	68
729.026	83
730.737	74
732.446	83
734.156	78
735.864	72
737.574	70
739.282	74
740.989	70
742.698	70
744.404	72
746.11	72
747.816	74
749.522	65
751.227	69
752.932	67
754.636	65
756.338	66
758.042	74
759.746	68
761.447	72
763.15	78
764.851	64
766.553	58
768.253	68
769.953	64
771.652	68
773.351	73
775.052	70
776.75	69
778.448	68
780.144	62
781.842	74
783.539	68
785.235	70
786.93	68
788.626	71
790.322	68
792.015	68
793.711	58
795.404	68
797.096	66
798.788	71
800.482	70
802.174	66
803.865	72
805.556	78
807.247	79
808.937	71
810.625	81
812.315	89
814.004	91
815.692	104
817.38	122
819.067	142
820.755	144
822.441	150
824.126	142
825.813	125
827.498	114
829.183	100
830.867	93
832.551	84
834.235	80
835.918	82
837.601	62
839.282	82
840.964	78
842.646	77
844.326	86
846.008	90
847.687	104
849.367	104
851.046	102
852.724	116
854.402	121
856.08	92
857.757	106
859.434	80
861.11	76
862.787	84
864.463	60
866.138	75
867.812	73
869.487	68
871.162	62
872.834	62
874.506	63
876.18	75
877.852	61
879.523	70
881.194	59
882.866	69
884.537	62
886.205	75
887.874	68
889.544	65
891.213	70
892.882	68
894.548	70
896.216	66
897.882	68
899.55	70
901.215	64
902.882	60
904.546	71
906.211	65
907.875	68
909.538	60
911.202	60
912.865	68
914.528	76
916.19	74
917.852	68
919.512	75
921.174	77
922.833	72
