MS43B
Wavelength = 1.54059
5	7.00
5.0204	2.00
5.0409	3.00
5.0613	6.00
5.0817	7.00
5.1021	9.00
5.1226	10.00
5.143	8.00
5.1634	7.00
5.1838	4.00
5.2042	6.00
5.2247	12.00
5.2451	5.00
5.2655	9.00
5.2859	6.00
5.3064	7.00
5.3268	10.00
5.3472	3.00
5.3676	7.00
5.3881	5.00
5.4085	9.00
5.4289	7.00
5.4493	6.00
5.4698	9.00
5.4902	9.00
5.5106	5.00
5.531	6.00
5.5515	6.00
5.5719	8.00
5.5923	6.00
5.6127	2.00
5.6332	9.00
5.6536	5.00
5.674	13.00
5.6944	6.00
5.7149	9.00
5.7353	1.00
5.7557	6.00
5.7761	9.00
5.7965	11.00
5.817	4.00
5.8374	9.00
5.8578	9.00
5.8782	8.00
5.8987	9.00
5.9191	5.00
5.9395	7.00
5.9599	7.00
5.9804	11.00
6.0008	8.00
6.0212	9.00
6.0416	7.00
6.0621	6.00
6.0825	9.00
6.1029	8.00
6.1233	6.00
6.1438	10.00
6.1642	9.00
6.1846	9.00
6.205	5.00
6.2255	12.00
6.2459	10.00
6.2663	6.00
6.2867	11.00
6.3072	10.00
6.3276	13.00
6.348	5.00
6.3684	9.00
6.3888	7.00
6.4093	6.00
6.4297	4.00
6.4501	4.00
6.4705	4.00
6.491	8.00
6.5114	9.00
6.5318	8.00
6.5522	14.00
6.5727	7.00
6.5931	9.00
6.6135	6.00
6.6339	11.00
6.6544	13.00
6.6748	11.00
6.6952	10.00
6.7156	6.00
6.7361	7.00
6.7565	4.00
6.7769	1.00
6.7973	3.00
6.8178	5.00
6.8382	7.00
6.8586	7.00
6.879	3.00
6.8995	8.00
6.9199	7.00
6.9403	9.00
6.9607	6.00
6.9812	5.00
7.0016	10.00
7.022	10.00
7.0424	7.00
7.0628	5.00
7.0833	8.00
7.1037	7.00
7.1241	11.00
7.1445	14.00
7.165	8.00
7.1854	10.00
7.2058	11.00
7.2262	10.00
7.2467	7.00
7.2671	8.00
7.2875	8.00
7.3079	8.00
7.3284	8.00
7.3488	12.00
7.3692	5.00
7.3896	10.00
7.4101	12.00
7.4305	11.00
7.4509	7.00
7.4713	14.00
7.4918	7.00
7.5122	10.00
7.5326	9.00
7.553	3.00
7.5735	4.00
7.5939	10.00
7.6143	11.00
7.6347	7.00
7.6551	9.00
7.6756	15.00
7.696	10.00
7.7164	8.00
7.7368	10.00
7.7573	11.00
7.7777	6.00
7.7981	10.00
7.8185	12.00
7.839	11.00
7.8594	11.00
7.8798	8.00
7.9002	10.00
7.9207	4.00
7.9411	7.00
7.9615	5.00
7.9819	14.00
8.0024	9.00
